Term 1,Term 2,Frequency,Context Frequency,Conditional Probability
ya,empezaron,1,96,0.010416666666666666
empezaron,a,1,1,1.0
a,venir,1,81,0.012345679012345678
venir,los,1,1,1.0
la,dig,1,74,0.013513513513513514
dig,clase,1,1,1.0
clase,porque,1,1,1.0
porque,nomas,1,3,0.3333333333333333
nomas,corre,1,11,0.09090909090909091
corre,vale,1,2,0.5
vale,ok,1,12,0.08333333333333333
ok,mañana,1,6,0.16666666666666666
mañana,a,1,18,0.05555555555555555
lo,puedo,1,41,0.024390243902439025
puedo,checar,1,3,0.3333333333333333
checar,con,1,1,1.0
con,móni,1,10,0.1
móni,q,1,1,1.0
q,buskes,1,164,0.006097560975609756
buskes,bien,1,1,1.0
bien,no,1,18,0.05555555555555555
me,dejaron,1,81,0.012345679012345678
dejaron,perrito,1,1,1.0
perrito,emocionado,1,2,0.5
emocionado,me,1,1,1.0
traer,mis,1,2,0.5
mis,cosas,1,2,0.5
cosas,oye,1,5,0.2
oye,chica,1,8,0.125
chica,jjajaj,1,2,0.5
jjajaj,hacemos,1,1,1.0
hacemos,un,1,1,1.0
un,trato,1,29,0.034482758620689655
trato,bueno,1,1,1.0
bueno,gracias,1,14,0.07142857142857142
gracias,no,1,21,0.047619047619047616
los,tengo,1,24,0.041666666666666664
tengo,pensé,1,24,0.041666666666666664
pensé,que,1,1,1.0
que,era,1,38,0.02631578947368421
era,del,1,6,0.16666666666666666
del,normal,1,8,0.125
normal,de,1,2,0.5
nada,kepasa,1,13,0.07692307692307693
kepasa,chiko,1,1,1.0
chiko,andaleeee,1,2,0.5
andaleeee,chekale,1,1,1.0
chekale,en,1,1,1.0
la,mochila,1,74,0.013513513513513514
mochila,de,1,1,1.0
de,monika,1,108,0.009259259259259259
monika,y,1,1,1.0
de,ernrsto,1,108,0.009259259259259259
ernrsto,es,1,1,1.0
que,creo,1,38,0.02631578947368421
creo,que,1,15,0.06666666666666667
me,voy,1,81,0.012345679012345678
a,tardar,1,81,0.012345679012345678
tardar,a,1,1,1.0
si,tt,1,162,0.006172839506172839
tt,avr,1,13,0.07692307692307693
avr,te,1,6,0.16666666666666666
parece,si,1,3,0.3333333333333333
yo,hago,1,31,0.03225806451612903
hago,lo,1,2,0.5
los,coches,1,24,0.041666666666666664
coches,es,1,1,1.0
q,moni,1,164,0.006097560975609756
moni,me,1,1,1.0
me,dijo,1,81,0.012345679012345678
dijo,q,1,2,0.5
q,estaban,1,164,0.006097560975609756
estaban,malitos,1,2,0.5
malitos,los,1,1,1.0
programas,q,1,3,0.3333333333333333
q,teniamos,1,164,0.006097560975609756
teniamos,uu,1,1,1.0
uu,sabes,1,6,0.16666666666666666
sabes,cómo,1,4,0.25
cómo,se,1,1,1.0
hace,eso,1,3,0.3333333333333333
eso,ya,1,25,0.04
te,va,1,40,0.025
a,hablar,1,81,0.012345679012345678
hablar,ontan,1,1,1.0
ontan,x100000,1,2,0.5
x100000,tu,1,1,1.0
tu,tranqui,1,16,0.0625
tranqui,como,1,1,1.0
como,pooooorrrrr,1,20,0.05
pooooorrrrr,ek,1,1,1.0
ek,tal,1,1,1.0
tal,ve,1,13,0.07692307692307693
ve,meta,1,7,0.14285714285714285
meta,una,1,1,1.0
una,jajajajajajaja,1,16,0.0625
jajajajajajaja,entiendo,1,2,0.5
entiendo,creo,1,3,0.3333333333333333
ni,vimos,1,12,0.08333333333333333
vimos,eso,1,1,1.0
que,pasa,1,38,0.02631578947368421
pasa,chika,1,4,0.25
chika,aqui,1,10,0.1
aqui,estan,1,1,1.0
las,derivadas,1,17,0.058823529411764705
derivadas,q,1,1,1.0
q,nos,1,164,0.006097560975609756
nos,faltaban,1,3,0.3333333333333333
faltaban,va,1,1,1.0
gracias,jajajaj,1,21,0.047619047619047616
se,es,1,56,0.017857142857142856
estoy,trabajando,1,10,0.1
trabajando,pero,1,1,1.0
q,tan,1,164,0.006097560975609756
tan,rapido,1,1,1.0
rapido,se,1,2,0.5
se,refleje,1,56,0.017857142857142856
refleje,en,1,1,1.0
mi,saes,1,27,0.037037037037037035
saes,es,1,1,1.0
es,ponpompurin,1,67,0.014925373134328358
ponpompurin,ola,1,1,1.0
ola,ahi,1,11,0.09090909090909091
ahi,te,1,6,0.16666666666666666
te,las,1,40,0.025
las,mando,1,17,0.058823529411764705
mando,nada,1,1,1.0
nada,tuviste,1,13,0.07692307692307693
tuviste,problema,1,1,1.0
problema,metiendo,1,2,0.5
metiendo,tu,1,1,1.0
tu,traslapada,1,16,0.0625
traslapada,joder,1,1,1.0
joder,no,1,2,0.5
lo,pidio,1,41,0.024390243902439025
pidio,muchas,1,1,1.0
muchas,cosas,1,1,1.0
cosas,wuuu,1,5,0.2
wuuu,deja,1,1,1.0
deja,los,1,6,0.16666666666666666
los,pido,1,24,0.041666666666666664
pido,de,1,1,1.0
nada,chika,1,13,0.07692307692307693
chika,es,1,10,0.1
no,nada,1,152,0.006578947368421052
nada,e,1,13,0.07692307692307693
e,master,1,1,1.0
master,pq,1,3,0.3333333333333333
no,pedimos,1,152,0.006578947368421052
pedimos,bolis,1,1,1.0
bolis,oye,1,1,1.0
oye,que,1,8,0.125
que,vieron,1,38,0.02631578947368421
vieron,en,1,2,0.5
en,probabilidad,1,54,0.018518518518518517
probabilidad,o,1,1,1.0
sea,lo,1,8,0.125
los,depas,1,24,0.041666666666666664
depas,tr,1,1,1.0
tr,vemos,1,1,1.0
vemos,en,1,1,1.0
en,letras,1,54,0.018518518518518517
letras,a,1,1,1.0
a,que,1,81,0.012345679012345678
que,o,1,38,0.02631578947368421
como,a,1,20,0.05
la,19,1,74,0.013513513513513514
19,no,1,1,1.0
entendi,pa,1,3,0.3333333333333333
pa,comer,1,1,1.0
comer,jajaja,1,2,0.5
jajaja,chi,1,23,0.043478260869565216
chi,jjajajaj,1,7,0.14285714285714285
jjajajaj,ya,1,1,1.0
ya,diste,1,96,0.010416666666666666
diste,de,1,1,1.0
de,baja,1,108,0.009259259259259259
baja,estadistica,1,1,1.0
estadistica,ya,1,1,1.0
se,fueron,1,56,0.017857142857142856
fueron,nos,1,2,0.5
nos,puedes,1,3,0.3333333333333333
traer,la,1,2,0.5
la,salsa,1,74,0.013513513513513514
salsa,catsup,1,1,1.0
catsup,y,1,1,1.0
y,servilletas,1,56,0.017857142857142856
servilletas,a,1,2,0.5
a,gerry,1,81,0.012345679012345678
gerry,x,1,1,1.0
x,ejemplo,1,14,0.07142857142857142
ejemplo,jjaajaja,1,1,1.0
jjaajaja,pues,1,1,1.0
pues,es,1,8,0.125
que,nadie,1,38,0.02631578947368421
nadie,sabe,1,3,0.3333333333333333
sabe,trae,1,7,0.14285714285714285
trae,las,1,1,1.0
cosas,tienes,1,5,0.2
tienes,esta,1,5,0.2
esta,no,1,25,0.04
tengo,justo,1,24,0.041666666666666664
justo,eso,1,2,0.5
eso,jaja,1,25,0.04
jaja,oki,1,5,0.2
oki,neni,1,2,0.5
neni,girl,1,6,0.16666666666666666
girl,y,1,2,0.5
y,pues,1,56,0.017857142857142856
ya,segun,1,96,0.010416666666666666
segun,yo,1,3,0.3333333333333333
yo,asi,1,31,0.03225806451612903
asi,queda,1,20,0.05
queda,corregido,1,1,1.0
corregido,ya,1,1,1.0
ya,dijo,1,96,0.010416666666666666
dijo,algo,1,2,0.5
algo,ya,1,10,0.1
te,califico,1,40,0.025
califico,la,1,1,1.0
la,practica,1,74,0.013513513513513514
practica,gus,1,1,1.0
gus,oye,1,1,1.0
oye,chika,1,8,0.125
chika,se,1,10,0.1
se,vamos,1,56,0.017857142857142856
a,quedarnos,1,81,0.012345679012345678
quedarnos,a,1,1,1.0
a,estudiar,1,81,0.012345679012345678
estudiar,base,1,4,0.25
base,de,1,2,0.5
de,datos,1,108,0.009259259259259259
datos,oyes,1,1,1.0
oyes,ok,1,1,1.0
ok,ahorita,1,6,0.16666666666666666
ahorita,se,1,4,0.25
se,los,1,56,0.017857142857142856
los,voy,1,24,0.041666666666666664
voy,pidiendo,1,7,0.14285714285714285
pidiendo,thx,1,1,1.0
thx,pero,1,1,1.0
pero,aun,1,71,0.014084507042253521
la,hagooo,1,74,0.013513513513513514
hagooo,andaleeeee,1,1,1.0
andaleeeee,bueno,1,1,1.0
bueno,gracia,1,14,0.07142857142857142
gracia,este,1,1,1.0
este,eee,1,5,0.2
eee,en,1,1,1.0
la,bibliotek,1,74,0.013513513513513514
bibliotek,oye,1,1,1.0
oye,xfa,1,8,0.125
xfa,nomas,1,2,0.5
nomas,son,1,11,0.09090909090909091
son,dos,1,9,0.1111111111111111
dos,esquemas,1,2,0.5
esquemas,pero,1,1,1.0
te,mande,1,40,0.025
mande,un,1,1,1.0
de,fotos,1,108,0.009259259259259259
fotos,pq,1,3,0.3333333333333333
ve,bn,1,7,0.14285714285714285
bn,en,1,25,0.04
en,algunas,1,54,0.018518518518518517
algunas,sabes,1,2,0.5
sabes,cuales,1,4,0.25
cuales,tablas,1,5,0.2
tablas,tenemos,1,1,1.0
tenemos,q,1,1,1.0
q,crear,1,164,0.006097560975609756
crear,lo,1,1,1.0
lo,esperado,1,41,0.024390243902439025
esperado,eh,1,1,1.0
eh,máster,1,3,0.3333333333333333
máster,se,1,1,1.0
se,les,1,56,0.017857142857142856
les,va,1,3,0.3333333333333333
va,kemar,1,18,0.05555555555555555
kemar,el,1,1,1.0
el,cerevro,1,43,0.023255813953488372
cerevro,ni,1,1,1.0
ni,lo,1,12,0.08333333333333333
lo,ha,1,41,0.024390243902439025
ha,pasado,1,2,0.5
pasado,el,1,1,1.0
el,profe,1,43,0.023255813953488372
profe,estan,1,2,0.5
estan,bien,1,7,0.14285714285714285
bien,bonitas,1,18,0.05555555555555555
bonitas,las,1,1,1.0
las,pantunflas,1,17,0.058823529411764705
pantunflas,ahi,1,1,1.0
ahi,estan,1,6,0.16666666666666666
cosas,el,1,5,0.2
el,yisu,1,43,0.023255813953488372
yisu,creabamos,1,1,1.0
creabamos,un,1,1,1.0
un,modelo,1,29,0.034482758620689655
modelo,de,1,1,1.0
de,regresion,1,108,0.009259259259259259
regresion,lineal,1,1,1.0
lineal,el,1,1,1.0
el,cual,1,43,0.023255813953488372
cual,iba,1,3,0.3333333333333333
iba,a,1,1,1.0
a,predecir,1,81,0.012345679012345678
predecir,al,1,1,1.0
al,eje,1,10,0.1
eje,y,1,1,1.0
y,o,1,56,0.017857142857142856
sea,el,1,8,0.125
el,precio,1,43,0.023255813953488372
precio,de,1,1,1.0
de,una,1,108,0.009259259259259259
casa,para,1,8,0.125
para,cada,1,11,0.09090909090909091
cada,valor,1,2,0.5
valor,de,1,1,1.0
la,variable,1,74,0.013513513513513514
variable,x,1,1,1.0
x,area,1,14,0.07142857142857142
area,la,1,1,1.0
la,ecuacion,1,74,0.013513513513513514
ecuacion,se,1,1,1.0
se,obtiene,1,56,0.017857142857142856
obtiene,a,1,1,1.0
a,traves,1,81,0.012345679012345678
traves,de,1,1,1.0
de,ymxb,1,108,0.009259259259259259
ymxb,hiciste,1,1,1.0
hiciste,los,1,1,1.0
los,ejercicios,1,24,0.041666666666666664
ejercicios,de,1,1,1.0
de,álgebra,1,108,0.009259259259259259
álgebra,de,1,1,1.0
hoy,asi,1,8,0.125
tengo,uu,1,24,0.041666666666666664
uu,perdoname,1,6,0.16666666666666666
perdoname,tienes,1,1,1.0
tienes,q,1,5,0.2
q,marcarlos,1,164,0.006097560975609756
marcarlos,claro,1,1,1.0
claro,neni,1,10,0.1
neni,siii,1,6,0.16666666666666666
siii,para,1,36,0.027777777777777776
para,q,1,11,0.09090909090909091
q,o,1,164,0.006097560975609756
q,preguntale,1,164,0.006097560975609756
preguntale,al,1,1,1.0
al,charmander,1,10,0.1
charmander,de,1,1,1.0
q,hay,1,164,0.006097560975609756
hay,ya,1,14,0.07142857142857142
nada,jaja,1,13,0.07692307692307693
jaja,ya,1,5,0.2
ya,llegamos,1,96,0.010416666666666666
llegamos,master,1,1,1.0
master,kepaso,1,3,0.3333333333333333
kepaso,es,1,1,1.0
que,necesito,1,38,0.02631578947368421
necesito,una,1,2,0.5
una,memoria,1,16,0.0625
memoria,usb,1,1,1.0
usb,para,1,1,1.0
mañana,wwww,1,18,0.05555555555555555
wwww,me,1,1,1.0
me,pasas,1,81,0.012345679012345678
pasas,tus,1,2,0.5
tus,ejemplos,1,2,0.5
ejemplos,de,1,1,1.0
de,vínculos,1,108,0.009259259259259259
vínculos,ok,1,1,1.0
ok,ok,1,6,0.16666666666666666
ok,lo,1,6,0.16666666666666666
de,planilandia,1,108,0.009259259259259259
planilandia,son,1,1,1.0
como,puntos,1,20,0.05
puntos,extras,1,1,1.0
extras,o,1,1,1.0
como,oyeeeee,1,20,0.05
oyeeeee,va,1,1,1.0
xd,en,1,19,0.05263157894736842
la,expo,1,74,0.013513513513513514
expo,de,1,1,1.0
de,mañana,1,108,0.009259259259259259
mañana,ya,1,18,0.05555555555555555
me,las,1,81,0.012345679012345678
las,probe,1,17,0.058823529411764705
probe,y,1,1,1.0
q,dice,1,164,0.006097560975609756
dice,el,1,4,0.25
el,chiko,1,43,0.023255813953488372
chiko,ya,1,2,0.5
ya,tomen,1,96,0.010416666666666666
tomen,su,1,1,1.0
su,descanso,1,6,0.16666666666666666
descanso,chikas,1,1,1.0
chikas,a,1,2,0.5
programas,me,1,3,0.3333333333333333
me,refiero,1,81,0.012345679012345678
refiero,a,1,1,1.0
de,metodos,1,108,0.009259259259259259
metodos,recuerdo,1,1,1.0
recuerdo,q,1,2,0.5
q,literal,1,164,0.006097560975609756
literal,habia,1,1,1.0
habia,buscado,1,7,0.14285714285714285
buscado,el,1,1,1.0
el,problema,1,43,0.023255813953488372
problema,jaja,1,2,0.5
jaja,y,1,5,0.2
me,salieron,1,81,0.012345679012345678
salieron,otros,1,1,1.0
otros,similares,1,3,0.3333333333333333
similares,pasanos,1,1,1.0
pasanos,loq,1,1,1.0
loq,vieron,1,1,1.0
vieron,tienes,1,2,0.5
tienes,el,1,5,0.2
el,num,1,43,0.023255813953488372
num,3,1,1,1.0
3,del,1,2,0.5
del,punto,1,8,0.125
punto,33,1,1,1.0
33,me,1,1,1.0
un,favor,1,29,0.034482758620689655
favor,plis,1,2,0.5
plis,no,1,1,1.0
no,están,1,152,0.006578947368421052
están,las,1,1,1.0
las,servilletas,1,17,0.058823529411764705
servilletas,que,1,2,0.5
se,la,1,56,0.017857142857142856
la,van,1,74,0.013513513513513514
a,saltar,1,81,0.012345679012345678
saltar,oye,1,1,1.0
oye,oye,1,8,0.125
oye,me,1,8,0.125
puedes,prestar,1,5,0.2
prestar,la,1,1,1.0
la,tuyo,1,74,0.013513513513513514
tuyo,si,1,1,1.0
si,tienes,1,162,0.006172839506172839
tienes,me,1,5,0.2
me,lo,1,81,0.012345679012345678
lo,pasas,1,41,0.024390243902439025
pasas,tabn,1,2,0.5
tabn,va,1,3,0.3333333333333333
y,hasta,1,56,0.017857142857142856
hasta,ahi,1,4,0.25
ahi,voy,1,6,0.16666666666666666
voy,y,1,7,0.14285714285714285
y,entonces,1,56,0.017857142857142856
entonces,pq,1,2,0.5
pq,decia,1,23,0.043478260869565216
decia,q,1,2,0.5
q,tabla,1,164,0.006097560975609756
tabla,productos,1,1,1.0
productos,tengo,1,1,1.0
tengo,que,1,24,0.041666666666666664
que,digamos,1,38,0.02631578947368421
digamos,entregar,1,1,1.0
entregar,unos,1,1,1.0
unos,programas,1,1,1.0
programas,en,1,3,0.3333333333333333
en,eso,1,54,0.018518518518518517
que,ps,1,38,0.02631578947368421
ps,según,1,6,0.16666666666666666
según,si,1,1,1.0
si,son,1,162,0.006172839506172839
son,bastantes,1,9,0.1111111111111111
bastantes,rápidos,1,1,1.0
rápidos,aaa,1,1,1.0
aaa,si,1,2,0.5
no,tt,1,152,0.006578947368421052
tt,graciaaaaaaas,1,13,0.07692307692307693
graciaaaaaaas,q,1,1,1.0
horror,vale,1,2,0.5
vale,grasias,1,12,0.08333333333333333
pasa,we,1,4,0.25
we,me,1,1,1.0
un,favorsote,1,29,0.034482758620689655
favorsote,ontan,1,1,1.0
ontan,poke,1,2,0.5
poke,cualeeees,1,8,0.125
cualeeees,porfiiii,1,1,1.0
porfiiii,yendo,1,1,1.0
yendo,sacaaaaa,1,1,1.0
sacaaaaa,espera,1,2,0.5
espera,aaaaaaaaaa,1,1,1.0
